Timestamp,Gender,Age,Whereabouts,Ethnic/Dialect Group,Language spoken most frequently at home:,Marital Status,Nationality,Religion,Sexual Orientation,Professional/Employment Status,Sector,Industry,"Income per annum (including bonuses, gross)",Present Highest Education Level,Intended Highest Education Level,"Economic Scale (Left-Right) [What is your Political Compass analysis? (Optional, but highly recommended)]","Social Scale (Up-Down) [What is your Political Compass analysis? (Optional, but highly recommended)]",On Abortion: It is morally right to terminate a pregnancy before normal childbirth.,On Euthanasia: It is the duty of doctors to keep people alive for as long as possible.,On LGBTQ: The LGBTQ should be given equal rights.,On Religion: Religion has no place in politics.,On Freedom of Speech: The Government should relax existing restrictions on freedom of speech.,On Ministerial Salary: Our ministers should be paid less than they are at the moment.,On Minimum Wage: There should be a minimal wage for all occupations.,MBTI 
1/1/2017 18:48,Male,15,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Public,Other: Student,,PSLE,NITEC (including Higher and Master),Slightly Left,Slightly Down,1,7,4,7,3,6,7,INTP
1/1/2017 18:48,Male,21,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Diploma,Slightly Right,Slightly Down,4,4,6,4,2,5,7,ESFJ
1/1/2017 18:48,Male,15,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Diploma,Slightly Left,Slightly Up,7,4,7,6,6,2,2,INFJ
1/1/2017 18:50,Male,20,Singapore,Tamil,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",Diploma,Master's Degree,,,7,4,7,7,5,7,5,INFP
1/1/2017 18:51,Male,20,Singapore,Sikh,English,Single,Singapore Citizen,Sikhism,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,PhD,Slightly Right,Slightly Down,7,7,7,7,7,7,7,INTJ
1/1/2017 18:52,Male,37,Singapore,Caucasian,English,Married,Singapore PR (1st Gen),No Religion,Heterosexual (straight),Manage my own company ,Private,Information Technology,"$200,000 and above",Master's Degree,Master's Degree,Moderately Right,Moderately Up,7,1,7,7,4,2,2,ESTP
1/1/2017 18:52,Female,25,"Overseas, working",Hokkien,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Education & Training,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,,,7,3,7,7,5,5,6,INTP
1/1/2017 18:53,Male,30,Singapore,Hokkien,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Travel / Tourism,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Moderately Down,5,1,2,7,7,7,7,ISFP
1/1/2017 18:53,Female,20,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Self-employed,Not Applicable,Other/Not Applicable,"Below $20,000",Diploma,Bachelor's Degree,Strongly Left,Moderately Up,4,4,6,6,5,6,6,INFJ
1/1/2017 18:53,Male,21,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Moderately Up,5,3,5,5,5,6,6,ENFP
1/1/2017 18:53,Female,29,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Education & Training,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,,,6,1,5,3,5,3,2,INFP
1/1/2017 18:55,Male,22,Singapore,Malay,English,Engaged,Singapore Citizen,Islam,Bisexual,NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Master's Degree,Moderately Left,Moderately Down,5,6,7,3,6,7,2,ENFJ
1/1/2017 18:55,Male,17,Singapore,prc,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,Slightly Right,Moderately Down,7,3,7,6,7,2,7,ISTP
1/1/2017 18:59,Female,20,Singapore,Hakka,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,Slightly Left,Slightly Down,7,1,7,7,7,3,4,INTP
1/1/2017 19:00,Male,23,Singapore,Hakka,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Public,Engineering,"$20,000 - $39,999",Diploma,PhD,,,,,,,,,,ENTJ
1/1/2017 19:00,Male,16,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,Strongly Right,Moderately Down,7,1,7,7,7,4,5,ISTJ
1/1/2017 19:00,Male,18,Singapore,Teochew,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",O level,Bachelor's Degree,Moderately Right,Moderately Up,7,7,7,7,5,3,7,ISFP
1/1/2017 19:02,Male,28,"Overseas, working",Tamil,English,Single,Singapore Citizen,Hinduism,Homosexual (gay/lesbian),Salaried Employee,Private,Information Technology,"$180,000 - $199,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Moderately Down,7,3,7,7,6,5,6,
1/1/2017 19:04,Female,20,Singapore,Caucasian,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Healthcare / Pharmaceutrical,"$80,000 - $99,999",Diploma,Master's Degree,Moderately Right,,1,4,2,6,5,3,4,INTP
1/1/2017 19:04,Male,25,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Salaried Employee,Private,Customer Service,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,Slightly Left,Moderately Up,5,6,7,6,6,6,7,
1/1/2017 19:06,Male,44,Singapore,Cantonese,English,Attached,Singapore Citizen,Buddhism,Homosexual (gay/lesbian),Salaried Employee,Private,Marketing / Public Relations,"$120,000 - $139,999",Bachelor's Degree,Bachelor's Degree,Slightly Right,Slightly Up,4,2,7,7,5,5,6,INTJ
1/1/2017 19:07,Male,28,Singapore,Hokkien,Indonesia,Married,Singapore PR (1st Gen),"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Engineering,"$60,000 - $79,999",Master's Degree,Master's Degree,,,1,1,7,7,7,1,7,ISTJ
1/1/2017 19:08,Male,19,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,,,5,3,4,4,4,4,4,ISTP
1/1/2017 19:09,Male,19,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Public,Other: Student,"Below $20,000",O level,Bachelor's Degree,,,4,4,1,4,7,7,7,ENFP
1/1/2017 19:10,Male,19,Singapore,Hakka,English,Single,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,,,5,2,7,5,3,4,5,INTJ
1/1/2017 19:11,Male,18,"Overseas, studying",Malay,Malay,Single,Foreigner (Non-Expatriate),Islam,Heterosexual (straight),Student,Not Applicable,Information Technology,"Below $20,000",O level,Bachelor's Degree,Moderately Left,Moderately Up,4,4,4,4,7,5,7,ISTJ
1/1/2017 19:12,Male,16,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Slightly Right,Slightly Down,2,6,4,6,3,6,6,ISFP
1/1/2017 19:12,Male,36,Singapore,Filipino,English,Married,Singapore PR (1st Gen),No Religion,Heterosexual (straight),Salaried Employee,Private,Engineering,"$140,000 - $159,999",Master's Degree,Bachelor's Degree,,,4,2,7,7,7,2,6,ENTP
1/1/2017 19:12,Male,26,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Salaried Employee,Public,Engineering,"$20,000 - $39,999",A level,Bachelor's Degree,,,5,2,6,5,6,6,6,INFJ
1/1/2017 19:12,Male,24,Singapore,Cantonese,Chinese/Indian dialect,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$140,000 - $159,999",Bachelor's Degree,Bachelor's Degree,Slightly Right,Slightly Up,7,1,6,7,1,1,2,INTJ
1/1/2017 19:13,Male,21,Singapore,Cantonese,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Slightly Down,7,1,7,7,3,4,1,ISFJ
1/1/2017 19:14,Male,21,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Engineering,"$20,000 - $39,999",Diploma,Bachelor's Degree,,,5,4,6,7,5,6,6,
1/1/2017 19:14,Male,20,Singapore,Cantonese,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Public,Information Technology,"Below $20,000",N Level,Diploma,,,4,1,7,7,7,4,4,INFP
1/1/2017 19:15,Male,17,Singapore,Hakka,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"$100,000 - $199,999",N Level,Bachelor's Degree,Moderately Left,Slightly Up,7,3,4,7,6,7,7,ESTP
1/1/2017 19:16,Male,35,Singapore,Caucasian,English,Married,Singapore PR (1st Gen),Islam,Heterosexual (straight),Salaried Employee,Private,Engineering,"$120,000 - $139,999",Diploma,Master's Degree,Moderately Left,Moderately Down,5,5,7,7,6,1,3,INTJ
1/1/2017 19:17,Male,21,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,,,6,4,6,5,5,5,4,INTP
1/1/2017 19:20,Male,18,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Public,Other: Student,"Below $20,000",O level,Bachelor's Degree,Slightly Right,Slightly Up,5,1,5,1,5,3,5,ISTP
1/1/2017 19:20,Male,18,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Slightly Up,6,2,5,7,5,5,4,INTP
1/1/2017 19:21,Male,26,Singapore,Teochew,Mandarin,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Salaried Employee,Public,Information Technology,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,,,7,1,7,7,4,4,4,INFP
1/1/2017 19:22,Male,25,Singapore,Burmese,English,Single,Foreigner (Expatriate),Buddhism,Heterosexual (straight),Student,Not Applicable,Information Technology,,Diploma,Bachelor's Degree,,,,,,,,,,INTP
1/1/2017 19:26,Male,18,Singapore,Caucasian,English,Single,Foreigner (Expatriate),No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",Diploma,idk man,Moderately Left,Moderately Down,7,1,7,7,7,,6,
1/1/2017 19:28,Male,22,Singapore,Cantonese,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Unemployed and not seeking employment,Private,Advertising / Media,"Below $20,000",Diploma,Master's Degree,,,7,4,7,7,7,5,7,
1/1/2017 19:29,Male,25,Singapore,Hokkien,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Accounting / Auditing / Taxation,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Moderately Down,4,2,7,6,6,5,4,ISFJ
1/1/2017 19:30,Male,25,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Banking & Finance,"Below $20,000",Diploma,Bachelor's Degree,,,6,5,5,6,6,7,2,
1/1/2017 19:32,Male,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,NITEC (including Higher and Master),Diploma,Moderately Left,Slightly Up,2,6,2,7,7,7,7,ISFP
1/1/2017 19:32,Male,26,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Public,Marketing / Public Relations,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Slightly Right,Moderately Down,5,3,1,5,5,7,7,ENFP
1/1/2017 19:33,Male,33,Singapore,Caucasian,English,Married,Foreigner (Expatriate),No Religion,Heterosexual (straight),Self-employed,Private,Engineering,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Moderately Left,,7,1,7,7,5,4,4,
1/1/2017 19:33,Male,16,Singapore,Sundanese,Bahasa Indonesia,Single,Singapore PR (2nd Gen and above),Islam,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,O level,Master's Degree,Moderately Left,Slightly Down,6,4,5,7,5,3,5,INFP
1/1/2017 19:34,Female,20,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Queer,Student and freelancer,Private,Other: Student,"Below $20,000",A level,Master's Degree,Strongly Left,Strongly Down,5,3,7,7,6,5,7,INTJ
1/1/2017 19:35,Male,27,Singapore,Hokkien,Mandarin,Engaged,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Up,5,4,6,7,5,5,2,ENFP
1/1/2017 19:35,Male,28,Singapore,Hakka,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$20,000 - $39,999",Diploma,Bachelor's Degree,Slightly Left,Slightly Up,5,4,6,7,5,5,4,INFP
1/1/2017 19:36,Male,25,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Bachelor's Degree,PhD,Moderately Left,Slightly Down,5,3,6,6,5,7,4,ISFJ
1/1/2017 19:36,Male,18,"Overseas, studying",Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other/Not Applicable,"Below $20,000",Diploma,Master's Degree,Moderately Left,Moderately Down,6,4,7,7,6,5,6,ENTP
1/1/2017 19:37,Male,22,Singapore,Hainanese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Master's Degree,Strongly Left,Strongly Down,7,4,7,7,7,5,5,ENTP
1/1/2017 19:38,Male,21,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Bachelor's Degree,Slightly Left,Slightly Down,6,2,7,6,4,2,1,INFP
1/1/2017 19:39,Male,19,Singapore,Teochew,English,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Moderately Down,5,4,6,3,7,7,7,INFP
1/1/2017 19:40,Male,19,Singapore,Hakka,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Slightly Up,6,5,6,5,5,5,6,INTP
1/1/2017 19:42,Female,22,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Public,Healthcare / Pharmaceutrical,"Below $20,000",A level,Bachelor's Degree,Strongly Left,Moderately Down,7,1,7,5,6,4,4,INTJ
1/1/2017 19:44,Male,23,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Bachelor's Degree,Bachelor's Degree,Moderately Left,Moderately Up,5,4,6,5,4,5,6,INTJ
1/1/2017 19:45,Male,19,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Master's Degree,,,6,2,5,5,3,3,3,
1/1/2017 19:45,Male,26,Singapore,Cantonese,Chinese/Indian dialect,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Advertising / Media,"Below $20,000",Bachelor's Degree,Bachelor's Degree,Moderately Left,Slightly Up,4,3,6,5,6,7,7,
1/1/2017 19:46,Female,19,Singapore,Hokkien,English,Attached,Singapore Citizen,No Religion,Bisexual,Student,Not Applicable,Other: Student,,A level,Master's Degree,Strongly Left,Moderately Down,7,3,7,7,5,5,2,ISFP
1/1/2017 19:50,Male,30,Singapore,Hokkien,English,Married,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$160,000 - $179,999",Bachelor's Degree,Master's Degree,Moderately Left,Moderately Up,4,4,7,7,5,7,5,INTP
1/1/2017 19:51,Male,28,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Jedi,Heterosexual (straight),Salaried Employee,Public,Engineering,"$60,000 - $79,999",Bachelor's Degree,Master's Degree,Strongly Left,Slightly Down,7,1,7,7,6,5,4,INTP
1/1/2017 19:52,Male,22,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,,,7,2,5,5,7,4,5,INTP
1/1/2017 19:53,Female,30,Singapore,Hakka,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Self-employed,Not Applicable,Education & Training,"Below $20,000",Bachelor's Degree,PhD,Moderately Left,Slightly Up,4,2,5,6,5,5,3,INTJ
1/1/2017 19:54,Male,18,Singapore,Malay,Malay,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Slightly Right,,2,5,6,3,6,6,3,ISFP
1/1/2017 19:57,Male,26,Singapore,Eurasian,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Advertising / Media,"$20,000 - $39,999",Diploma,Bachelor's Degree,Slightly Left,Slightly Down,6,2,7,7,6,6,7,ENFP
1/1/2017 19:58,Male,40,Singapore,Malayalam,English,Married,Singapore PR (1st Gen),Hinduism,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$200,000 and above",Master's Degree,Master's Degree,Moderately Left,Moderately Up,5,2,7,7,6,1,6,ESTJ
1/1/2017 19:58,Male,22,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Slightly Right,Moderately Up,2,3,7,7,6,5,5,INTP
1/1/2017 20:00,Male,17,Singapore,Cantonese,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Public,Sciences / Laboratory / R&D,"Below $20,000",O level,Bachelor's Degree,Strongly Right,Moderately Down,4,7,7,7,7,4,4,ENTJ
1/1/2017 20:04,Male,19,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",O level,Bachelor's Degree,,,5,4,5,6,5,4,5,INFJ
1/1/2017 20:04,Male,28,Singapore,Chinese,English,Single,Foreigner (Expatriate),Atheist,Heterosexual (straight),Salaried Employee,Private,Consulting,"$60,000 - $79,999",Bachelor's Degree,Master's Degree,,,7,4,7,7,7,4,7,INTJ
1/1/2017 20:07,Male,25,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Security & Investigation,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Slightly Left,,7,4,7,7,5,2,3,ENTJ
1/1/2017 20:08,Male,35,Singapore,Teochew,English,Married,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Architecture / Interior Design,"$100,000 - $199,999",Master's Degree,PhD,Slightly Left,Slightly Up,5,5,6,6,5,3,5,INTJ
1/1/2017 20:09,Female,69,Singapore,Japanese,Tamil,Widowed,Foreigner (Expatriate),Islam,Queer,Unable to work,Private,Other/Not Applicable,"$200,000 and above",PSLE,PSLE,Strongly Left,Strongly Up,1,1,1,1,7,7,7,ISTJ
1/1/2017 20:10,Male,15,Singapore,Teochew,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,,PSLE,Bachelor's Degree,Moderately Left,Moderately Down,4,4,7,4,4,4,6,ESFP
1/1/2017 20:12,Male,21,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Bachelor's Degree,PhD,Slightly Left,Moderately Down,3,3,5,3,4,3,5,INFP
1/1/2017 20:16,Male,34,"Overseas, working",Hokkien,English,Single,Singapore Citizen,Buddhism,Homosexual (gay/lesbian),Salaried Employee,Private,Information Technology,"$60,000 - $79,999",Bachelor's Degree,Master's Degree,Moderately Left,Slightly Down,5,1,7,7,5,3,5,INTJ
1/1/2017 20:16,Male,19,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Slightly Down,6,2,7,2,7,5,4,ESTP
1/1/2017 20:19,Female,17,Singapore,Filipino,English,Single,Singapore PR (2nd Gen and above),No Religion,Bisexual,Student,Not Applicable,Other: Student,,O level,Diploma,Slightly Left,Slightly Down,3,5,7,3,4,3,6,INFP
1/1/2017 20:20,Female,18,Singapore,Hainanese,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Moderately Right,Slightly Up,5,6,7,5,5,6,7,INFJ
1/1/2017 20:21,Female,20,Singapore,Cantonese,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,Diploma,Bachelor's Degree,Moderately Left,Moderately Up,6,6,7,4,4,6,5,ENFP
1/1/2017 20:22,Female,18,Singapore,Teochew,English,Attached,Singapore Citizen,No Religion,Bisexual,Student,Not Applicable,Other/Not Applicable,"Below $20,000",O level,Bachelor's Degree,Strongly Left,Moderately Up,7,3,7,4,7,6,5,ENFP
